word	pos	year	freq	total_nmeanings	ncrosses	nmeanings
concubiˈnarian	adj	1838	2	1	0	1
Conˈsentian	adj	1838	1	1	0	1
cornic	adj	1838	2	1	0	1
correctional	adj	1838	5	1	0	1
co-sentient	adj	1838	1	1	0	1
crenic	adj	1838	2	1	0	1
croconic	adj	1838	2	1	0	1
crotonic	adj	1838	3	1	0	1
culinarious	adj	1838	1	1	0	1
cunopic	adj	1838	1	1	0	1
don't-carish	adj	1838	1	1	0	1
elaidic	adj	1838	3	1	0	1
empaestic	adj	1838	1	1	0	1
equipped	adj	1838	5	1	0	1
equisetic	adj	1838	2	1	0	1
exactable	adj	1838	2	1	0	1
flagellatory	adj	1838	2	1	0	1
flingy	adj	1838	2	1	0	1
germinable	adj	1838	2	1	0	1
grapsoid	adj	1838	2	1	0	1
gruelly	adj	1838	2	1	0	1
gummic	adj	1838	2	1	0	1
gynandromorphous	adj	1838	2	1	0	1
hamacratic	adj	1838	1	1	0	1
hasteless	adj	1838	2	1	0	1
heaping	adj	1838	4	1	0	1
Hesiodic	adj	1838	3	1	0	1
heterocercal	adj	1838	3	1	0	1
homocercal	adj	1838	2	1	0	1
ichneutic	adj	1838	1	1	0	1
indigotic	adj	1838	2	1	0	1
intransitable	adj	1838	2	1	0	1
irate	adj	1838	4	1	0	1
isethionic	adj	1838	2	1	0	1
krameric	adj	1838	2	1	0	1
labral	adj	1838	3	1	0	1
lactucic	adj	1838	2	1	0	1
leaf feeding	adj	1838	2	1	0	1
Londonish	adj	1838	2	1	0	1
lummy	adj	1838	2	1	0	1
mesoxalic	adj	1838	2	1	0	1
metallographic	adj	1838	4	3	2	1
multiserial	adj	1838	2	1	0	1
multitudinary	adj	1838	2	1	0	1
mycological	adj	1838	3	1	0	1
mylohyoidean	adj	1838	2	1	0	1
narrated	adj	1838	4	1	0	1
New Yorkish	adj	1838	2	1	0	1
non-transferable	adj	1838	3	1	0	1
oilclothed	adj	1838	2	1	0	1
oniony	adj	1838	2	1	0	1
ou	adj	1838	5	1	0	1
overspanning	adj	1838	2	1	0	1
oxaluric	adj	1838	2	1	0	1
oxygeniferous	adj	1838	1	1	0	1
pachydermic	adj	1838	2	1	0	1
parabanic	adj	1838	2	1	0	1
perfunctionary	adj	1838	2	1	0	1
picric	adj	1838	4	1	0	1
pilgrimatic	adj	1838	1	1	0	1
pimelic	adj	1838	2	1	0	1
porulose	adj	1838	1	1	0	1
prononcé	adj	1838	3	1	0	1
Protozoic1	adj	1838	2	1	0	1
pseudo-classical	adj	1838	3	1	0	1
psychrometric	adj	1838	3	1	0	1
quiritarian	adj	1838	2	1	0	1
rabbit-eared	adj	1838	2	1	0	1
re-formative2	adj	1838	2	1	0	1
regurgitant	adj	1838	4	1	0	1
retinic	adj	1838	2	1	0	1
rheic1	adj	1838	2	1	0	1
rhodizonic	adj	1838	2	1	0	1
rompy	adj	1838	2	1	0	1
rubinic	adj	1838	1	1	0	1
saccharoidal	adj	1838	2	1	0	1
sceptral	adj	1838	2	1	0	1
scheming	adj	1838	4	1	0	1
ˈsea-crafty	adj	1838	2	1	0	1
self-recording	adj	1838	3	1	0	1
self-sealed	adj	1838	2	1	0	1
ˈspandy	adj	1838	2	1	0	1
sploshy	adj	1838	2	1	0	1
ˈspoonified	adj	1838	1	1	0	1
squeamy	adj	1838	2	1	0	1
stridulatory	adj	1838	3	1	0	1
subinvoluted	adj	1838	2	2	1	1
substratal	adj	1838	3	1	0	1
superintendential	adj	1838	1	1	0	1
supervisal	adj	1838	2	1	0	1
synchytic	adj	1838	1	1	0	1
tartrelic	adj	1838	1	1	0	1
teeˈtotalish	adj	1838	1	1	0	1
throwable	adj	1838	2	1	0	1
titanesque	adj	1838	2	1	0	1
tomfoolish	adj	1838	2	1	0	1
Troic	adj	1838	2	1	0	1
umbrellar	adj	1838	2	1	0	1
unaˈllayable	adj	1838	2	1	0	1
unaˈtoning	adj	1838	2	1	0	1
unˈbarrelable	adj	1838	2	1	0	1
unˈboyish	adj	1838	2	1	0	1
uncompreˈhending	adj	1838	4	1	0	1
unconˈceited	adj	1838	2	1	0	1
unˈdamasked	adj	1838	1	1	0	1
unforˈsook	adj	1838	1	1	0	1
unimˈpugned	adj	1838	2	1	0	1
unleakable	adj	1838	2	1	0	1
unmesmerized	adj	1838	2	1	0	1
unpretentious	adj	1838	4	1	0	1
unreplied	adj	1838	2	1	0	1
unromanticized	adj	1838	2	1	0	1
unselfˈconscious	adj	1838	4	1	0	1
unˈshowy	adj	1838	2	1	0	1
unspecial	adj	1838	2	1	0	1
valerianic	adj	1838	2	1	0	1
vereˈtilliform	adj	1838	1	1	0	1
ˈvillage-like	adj	1838	3	1	0	1
vorticular	adj	1838	2	1	0	1
weaselly	adj	1838	2	1	0	1
ˈwelcomeless	adj	1838	2	1	0	1
Wellerian	adj	1838	2	1	0	1
worlded	adj	1838	2	1	0	1
abstentious	adj	1839	2	1	0	1
agatiform	adj	1839	1	1	0	1
alcoholometrical	adj	1839	1	1	0	1
alveoliform	adj	1839	1	1	0	1
antagonal	adj	1839	1	1	0	1
anteflexed	adj	1839	2	1	0	1
apiaceous	adj	1839	2	1	0	1
apiculated	adj	1839	2	1	0	1
aplastic	adj	1839	4	1	0	1
apogaeicapogaic	adj	1839	1	1	0	1
arciform	adj	1839	3	1	0	1
atropous	adj	1839	2	1	0	1
auntly	adj	1839	2	1	0	1
aˈwakenable	adj	1839	2	1	0	1
axile	adj	1839	3	1	0	1
bacciform	adj	1839	2	1	0	1
banco2	adj	1839	3	1	0	1
barristerial	adj	1839	2	1	0	1
bifilar	adj	1839	3	1	0	1
bilaminatebilaminated	adj	1839	2	1	0	1
biomolecular	adj	1839	3	1	0	1
biotical	adj	1839	2	1	0	1
biserial	adj	1839	4	1	0	1
cacoplastic	adj	1839	2	1	0	1
calcigerous	adj	1839	2	1	0	1
calendal	adj	1839	1	1	0	1
carburizing	adj	1839	3	1	0	1
caudiform	adj	1839	2	1	0	1
cerebric	adj	1839	2	1	0	1
chaetopod	adj	1839	2	1	0	1
choanoid	adj	1839	2	1	0	1
chorepiscopal	adj	1839	2	1	0	1
cigaresque	adj	1839	1	1	0	1
ciliobrachiate	adj	1839	1	1	0	1
coadunate	adj	1839	2	1	0	1
cocum	adj	1839	2	1	0	1
coinable	adj	1839	2	1	0	1
columelliform	adj	1839	2	1	0	1
comenic	adj	1839	2	1	0	1
convellent	adj	1839	1	1	0	1
conˈvictional	adj	1839	3	1	0	1
coˈparcenary	adj	1839	3	1	0	1
corollifloral	adj	1839	2	1	0	1
cushiony	adj	1839	3	1	0	1
cylindroid	adj	1839	2	1	0	1
Cymric	adj	1839	3	1	0	1
decaˈpillatory	adj	1839	1	1	0	1
decussating	adj	1839	3	1	0	1
dentigerous	adj	1839	3	1	0	1
diagramic	adj	1839	2	1	0	1
dialuric	adj	1839	2	1	0	1
disaffiliated	adj	1839	2	1	0	1
doored	adj	1839	3	1	0	1
dorsigerous	adj	1839	1	1	0	1
effaceable	adj	1839	2	1	0	1
endosmodic	adj	1839	1	1	0	1
engineered	adj	1839	4	1	0	1
epagomenic	adj	1839	1	1	0	1
epipetalous	adj	1839	2	1	0	1
eucnemidal	adj	1839	1	1	0	1
eyeleted	adj	1839	2	1	0	1
fairy-lighted	adj	1839	1	1	0	1
falculate	adj	1839	1	1	0	1
fecundatory	adj	1839	2	1	0	1
firmish	adj	1839	2	1	0	1
fodderless	adj	1839	2	1	0	1
fossilified	adj	1839	1	1	0	1
frictionary	adj	1839	1	1	0	1
gagged	adj	1839	3	1	0	1
gaiterless	adj	1839	1	1	0	1
gliriform	adj	1839	2	1	0	1
glottic2	adj	1839	3	1	0	1
good-fellowish	adj	1839	2	1	0	1
haemalhemal	adj	1839	3	1	0	1
hamular	adj	1839	3	1	0	1
housemaidenly	adj	1839	1	1	0	1
ideogenous	adj	1839	2	1	0	1
inˈducting	adj	1839	2	1	0	1
ingrassial	adj	1839	1	1	0	1
interproˈvincial	adj	1839	4	1	0	1
interspinous	adj	1839	3	1	0	1
intralobular	adj	1839	3	1	0	1
involucral	adj	1839	3	1	0	1
ˈjactant	adj	1839	2	1	0	1
labellar	adj	1839	3	1	0	1
laetic	adj	1839	2	1	0	1
ˈlaw-aˈbiding	adj	1839	4	1	0	1
leproid	adj	1839	2	1	0	1
lichenized	adj	1839	3	1	0	1
ligamenˈtiferous	adj	1839	1	1	0	1
litaneutical	adj	1839	2	1	0	1
magged	adj	1839	2	2	1	1
malacodermous	adj	1839	1	1	0	1
mammaliferous	adj	1839	2	2	1	1
mammalogical	adj	1839	2	1	0	1
mantic	adj	1839	3	1	0	1
Marian3	adj	1839	3	1	0	1
matless	adj	1839	2	1	0	1
megalithic	adj	1839	4	1	0	1
melanoid	adj	1839	2	1	0	1
merged	adj	1839	4	1	0	1
mesothoracic	adj	1839	3	1	0	1
moidering	adj	1839	2	1	0	1
moiled2	adj	1839	2	1	0	1
molassy	adj	1839	1	1	0	1
mole-like2	adj	1839	2	1	0	1
monomorphous	adj	1839	3	2	1	1
moric	adj	1839	2	1	0	1
muscariform	adj	1839	1	1	0	1
myrmecophagous	adj	1839	2	1	0	1
needling	adj	1839	2	1	0	1
nepotistical	adj	1839	2	1	0	1
nereidous	adj	1839	2	1	0	1
nightmared	adj	1839	2	1	0	1
nitriferous	adj	1839	1	1	0	1
nodical	adj	1839	2	1	0	1
onflowing	adj	1839	2	1	0	1
ophthalmological	adj	1839	3	1	0	1
otological	adj	1839	3	1	0	1
otoplastic	adj	1839	2	1	0	1
outskirting	adj	1839	2	1	0	1
overlapping	adj	1839	5	1	0	1
oviducal	adj	1839	3	1	0	1
palaeontologicalpaleontological	adj	1839	4	1	0	1
parallelogramish	adj	1839	1	1	0	1
parasital	adj	1839	2	1	0	1
parenchymal	adj	1839	4	1	0	1
pebble-dashed	adj	1839	2	1	0	1
percolating	adj	1839	3	1	0	1
perichondrial	adj	1839	3	1	0	1
piggy	adj	1839	2	1	0	1
podalic	adj	1839	3	1	0	1
politico-economic	adj	1839	4	1	0	1
popularized	adj	1839	3	1	0	1
porcelainic	adj	1839	2	1	0	1
postless	adj	1839	2	1	0	1
priestal	adj	1839	1	1	0	1
procrastinatory	adj	1839	2	1	0	1
pseudotetramerous	adj	1839	2	1	0	1
psychophysiological	adj	1839	4	1	0	1
quartzofeldspathic	adj	1839	3	1	0	1
reactional	adj	1839	3	1	0	1
ricked2	adj	1839	2	1	0	1
robberish	adj	1839	2	1	0	1
scolopendroid	adj	1839	1	1	0	1
selenitish	adj	1839	1	1	0	1
self-evolving	adj	1839	3	1	0	1
self-inductive	adj	1839	2	1	0	1
semioˈlogical	adj	1839	4	1	0	1
ˈshallow2	adj	1839	3	1	0	1
shoplifted	adj	1839	2	1	0	1
sidewiping	adj	1839	1	1	0	1
skimped	adj	1839	3	1	0	1
spaˈthose2	adj	1839	2	1	0	1
stalactiform	adj	1839	2	1	0	1
stanchioned	adj	1839	2	1	0	1
stemmatiform	adj	1839	1	1	0	1
stercovorous	adj	1839	2	1	0	1
ˈstibious	adj	1839	1	1	0	1
sticky-out	adj	1839	2	1	0	1
stratose	adj	1839	2	1	0	1
ˈstumpless	adj	1839	2	1	0	1
subcrureal	adj	1839	1	1	0	1
subgenerical	adj	1839	1	1	0	1
subtemporal	adj	1839	3	2	1	1
subventioned	adj	1839	2	1	0	1
ˈsuitorcide	adj	1839	2	1	0	1
supernational	adj	1839	3	1	0	1
thoan	adj	1839	2	1	0	1
umˈbracious	adj	1839	1	1	0	1
unamˈbrosial	adj	1839	1	1	0	1
unˈanchylosed	adj	1839	2	1	0	1
unbapˈtizing	adj	1839	2	1	0	1
unˈbargained	adj	1839	2	1	0	1
unˈcicatrized	adj	1839	2	1	0	1
unconˈcealed	adj	1839	4	1	0	1
unˈconvoluted	adj	1839	2	1	0	1
unˈcountrified	adj	1839	2	1	0	1
undeˈludable	adj	1839	1	1	0	1
undemoˈcratic	adj	1839	4	1	0	1
ˈunder-dip	adj	1839	1	1	0	1
undiˈspellable	adj	1839	1	1	0	1
unexˈcitable	adj	1839	3	1	0	1
unˈgummed2	adj	1839	2	1	0	1
unˈhasting	adj	1839	2	1	0	1
unˈhindering	adj	1839	2	1	0	1
unˈhomed	adj	1839	2	1	0	1
uniˈmmortalized	adj	1839	1	1	0	1
uninodal	adj	1839	2	1	0	1
universitary	adj	1839	2	1	0	1
unmissionized	adj	1839	2	1	0	1
unoffendable	adj	1839	2	1	0	1
unpartisan	adj	1839	2	1	0	1
unpulleyed	adj	1839	1	1	0	1
unrigorous	adj	1839	2	1	0	1
unsaˈponified	adj	1839	2	1	0	1
unstaˈtistic	adj	1839	1	1	0	1
unˈvoting	adj	1839	2	1	0	1
uramilic	adj	1839	2	1	0	1
venetianed	adj	1839	2	1	0	1
ˈvermine	adj	1839	2	1	0	1
vespertinal	adj	1839	2	1	0	1
viceroyed	adj	1839	1	1	0	1
volute	adj	1839	2	1	0	1
ˈvolutory	adj	1839	1	1	0	1
vouched-safe	adj	1839	1	1	0	1
warmable	adj	1839	2	1	0	1
whizzy	adj	1839	2	1	0	1
Widmanstättian	adj	1839	1	1	0	1
woolsey	adj	1839	3	1	0	1
acaudal	adj	1840	1	1	0	1
allspicy	adj	1840	1	2	1	1
arsenicized	adj	1840	1	1	0	1
asteˈrismal	adj	1840	2	1	0	1
axoiˈdean	adj	1840	1	1	0	1
bonified	adj	1840	2	1	0	1
boring2	adj	1840	5	1	0	1
ˈbridle-wise	adj	1840	2	1	0	1
bumpless	adj	1840	2	1	0	1
busybodying	adj	1840	2	1	0	1
castrensic	adj	1840	1	1	0	1
catalogistic	adj	1840	1	1	0	1
catawampous	adj	1840	2	1	0	1
chromous	adj	1840	3	1	0	1
chronometric	adj	1840	3	1	0	1
chronometrical	adj	1840	2	1	0	1
circumˈstantiable	adj	1840	1	1	0	1
colloped	adj	1840	2	1	0	1
communital	adj	1840	2	1	0	1
concolorous	adj	1840	3	1	0	1
conˈdonative	adj	1840	1	1	0	1
constituˈentary	adj	1840	1	1	0	1
criard	adj	1840	2	1	0	1
cussing	adj	1840	2	1	0	1
deligated	adj	1840	2	1	0	1
denˈdroidal	adj	1840	2	1	0	1
duelsome	adj	1840	2	1	0	1
dundering2	adj	1840	2	1	0	1
ealdormanic	adj	1840	2	1	0	1
Epichristian	adj	1840	2	1	0	1
epiglottidean	adj	1840	2	1	0	1
ethalic	adj	1840	2	1	0	1
ethylic	adj	1840	2	1	0	1
famulary	adj	1840	1	1	0	1
favose	adj	1840	2	1	0	1
ˈfiddle-ˌheaded	adj	1840	2	1	0	1
fierceish	adj	1840	1	1	0	1
flirty	adj	1840	3	1	0	1
fogless	adj	1840	2	1	0	1
formicate	adj	1840	2	1	0	1
frostified	adj	1840	1	1	0	1
funic	adj	1840	2	1	0	1
geochemic	adj	1840	1	1	0	1
ghoulish	adj	1840	4	1	0	1
glucic	adj	1840	2	1	0	1
glutinose	adj	1840	2	1	0	1
granuliferous	adj	1840	2	1	0	1
haematoidhematoid	adj	1840	2	1	0	1
hydradephagous	adj	1840	1	1	0	1
idealless	adj	1840	2	1	0	1
inappeasable	adj	1840	2	1	0	1
inˈclaudent	adj	1840	1	1	0	1
indiˈscretionary	adj	1840	2	1	0	1
iˈnescatory	adj	1840	1	1	0	1
inextensible	adj	1840	3	1	0	1
influenzoid	adj	1840	2	1	0	1
jack-planed	adj	1840	2	1	0	1
labioplastic	adj	1840	1	1	0	1
laˈtruncular	adj	1840	1	1	0	1
liˈtuiform	adj	1840	1	1	0	1
ˈlobbing	adj	1840	3	1	0	1
lobelic	adj	1840	2	1	0	1
loculous	adj	1840	1	1	0	1
madreporiform	adj	1840	2	1	0	1
Maorified	adj	1840	2	1	0	1
materialistical	adj	1840	2	1	0	1
mesmerizable	adj	1840	1	1	0	1
meteorographical	adj	1840	1	1	0	1
microcephalous	adj	1840	2	2	1	1
mizzled2	adj	1840	2	1	0	1
monogamic	adj	1840	3	2	1	1
monstre	adj	1840	3	1	0	1
motionable	adj	1840	2	1	0	1
mudlarking	adj	1840	2	1	0	1
multi-articulated	adj	1840	2	1	0	1
murder-mongering	adj	1840	1	1	0	1
muriciform	adj	1840	1	1	0	1
myronic	adj	1840	2	1	0	1
neurapophysial	adj	1840	2	1	0	1
nick-tailed	adj	1840	1	1	0	1
niggly	adj	1840	2	1	0	1
non-interfering	adj	1840	3	1	0	1
orational	adj	1840	2	2	1	1
ostreiform	adj	1840	2	1	0	1
overvaulting1	adj	1840	2	1	0	1
pantheistical	adj	1840	2	1	0	1
parcellary	adj	1840	2	1	0	1
particularistic	adj	1840	4	1	0	1
pass	adj	1840	3	1	0	1
pectineal	adj	1840	3	1	0	1
philorthodox	adj	1840	1	1	0	1
phloretic	adj	1840	2	2	1	1
phonolitic	adj	1840	3	1	0	1
physiographic	adj	1840	4	1	0	1
piano-thumping	adj	1840	2	1	0	1
pigmental	adj	1840	2	1	0	1
polygalaceous	adj	1840	1	1	0	1
polypian	adj	1840	1	1	0	1
pomaded	adj	1840	2	1	0	1
precognizant	adj	1840	2	1	0	1
psychohistorical	adj	1840	3	2	1	1
punnable	adj	1840	2	1	0	1
reefing	adj	1840	2	1	0	1
registrational	adj	1840	2	1	0	1
retrorsal	adj	1840	1	2	1	1
revisible2	adj	1840	2	1	0	1
rhabarbaric	adj	1840	1	1	0	1
rhamnaceous	adj	1840	2	1	0	1
rickety-rackety	adj	1840	2	1	0	1
Sadducaic	adj	1840	2	1	0	1
salicylous	adj	1840	2	1	0	1
sallowy	adj	1840	2	1	0	1
saphenous	adj	1840	4	1	0	1
sarcous	adj	1840	2	1	0	1
ˈscarlety	adj	1840	2	1	0	1
scrapable	adj	1840	2	1	0	1
self-abnegating	adj	1840	3	1	0	1
self-suggestive	adj	1840	2	1	0	1
semiˈniferal	adj	1840	1	1	0	1
sensor	adj	1840	5	1	0	1
ˈshingling	adj	1840	2	1	0	1
ˈshriveldy	adj	1840	1	1	0	1
sineˈscriptual	adj	1840	1	1	0	1
slap	adj	1840	2	1	0	1
spiracular	adj	1840	3	1	0	1
ˈsprangly	adj	1840	2	1	0	1
squirrel-tailed	adj	1840	2	1	0	1
strychnic	adj	1840	2	1	0	1
subnational	adj	1840	4	1	0	1
subrotundate	adj	1840	2	1	0	1
subsensual	adj	1840	1	1	0	1
succubine	adj	1840	1	1	0	1
supernaturalistic	adj	1840	3	1	0	1
thermographic	adj	1840	3	1	0	1
torrentuous	adj	1840	2	1	0	1
ˈtrepidant	adj	1840	2	1	0	1
trifacial	adj	1840	2	1	0	1
unˈabstract	adj	1840	2	1	0	1
unacaˈdemical	adj	1840	2	1	0	1
unanaˈlytical	adj	1840	2	1	0	1
unaˈppreciative	adj	1840	4	1	0	1
unbeˈdimmed	adj	1840	2	1	0	1
uncoˈlloquial	adj	1840	2	1	0	1
unenˈlisted	adj	1840	2	1	0	1
unˈgrindable	adj	1840	1	1	0	1
uniporous	adj	1840	2	1	0	1
unlined2	adj	1840	3	1	0	1
unmonkish	adj	1840	2	1	0	1
unˈserrated	adj	1840	2	1	0	1
unˈsimulated	adj	1840	2	1	0	1
ˈurceiform	adj	1840	1	1	0	1
ˈvirgulate	adj	1840	2	1	0	1
ˈvolar2	adj	1840	3	1	0	1
Whartonian	adj	1840	2	1	0	1
wintersome	adj	1840	1	1	0	1
absolutistic	adj	1841	3	1	0	1
accretionary	adj	1841	4	1	0	1
Anglo-Vernacular	adj	1841	3	1	0	1
appositional	adj	1841	3	1	0	1
archipelagic	adj	1841	4	1	0	1
arousing	adj	1841	4	1	0	1
assassinative	adj	1841	2	1	0	1
belfried	adj	1841	2	1	0	1
butlerian	adj	1841	2	1	0	1
carniferous	adj	1841	2	1	0	1
cereˈvisious	adj	1841	1	1	0	1
cheepy	adj	1841	2	1	0	1
confided	adj	1841	3	1	0	1
convulsible	adj	1841	2	1	0	1
crystalloidal	adj	1841	2	1	0	1
curby	adj	1841	2	1	0	1
delineative	adj	1841	2	1	0	1
dermic	adj	1841	2	1	0	1
detriˈmentary	adj	1841	1	1	0	1
disepalous	adj	1841	2	1	0	1
disorganic	adj	1841	2	1	0	1
dissociative	adj	1841	4	1	0	1
echoy	adj	1841	2	1	0	1
eˌlectioˈneering	adj	1841	3	1	0	1
elephantoid	adj	1841	2	1	0	1
eleventy	adj	1841	2	1	0	1
Elohistic	adj	1841	3	1	0	1
embraceable	adj	1841	2	1	0	1
encrinoid	adj	1841	1	1	0	1
Ernestine	adj	1841	4	1	0	1
evected	adj	1841	1	1	0	1
filamentary	adj	1841	3	1	0	1
flary	adj	1841	2	1	0	1
fleety	adj	1841	1	1	0	1
Haggadic	adj	1841	2	1	0	1
ˈharshish	adj	1841	2	1	0	1
hawkish	adj	1841	4	1	0	1
high-graded1	adj	1841	2	1	0	1
historiographal	adj	1841	1	1	0	1
hunchy	adj	1841	2	1	0	1
hypochlorous	adj	1841	3	1	0	1
indulgenced	adj	1841	2	1	0	1
insubmissive	adj	1841	2	1	0	1
insultable	adj	1841	2	1	0	1
ˈladdish	adj	1841	3	1	0	1
larky	adj	1841	2	1	0	1
lotiform	adj	1841	2	1	0	1
matriarchal	adj	1841	4	1	0	1
misdevelopment	adj	1841	2	1	0	1
muscleless	adj	1841	2	1	0	1
mytho-heroic	adj	1841	2	1	0	1
niche-like	adj	1841	2	1	0	1
non-tropical	adj	1841	3	1	0	1
nunated	adj	1841	2	1	0	1
ongoing	adj	1841	6	1	0	1
orange-bellied	adj	1841	2	1	0	1
outbranching	adj	1841	2	1	0	1
ozonic	adj	1841	2	1	0	1
paddled2	adj	1841	2	1	0	1
par-baked	adj	1841	2	1	0	1
pensioned-off	adj	1841	2	1	0	1
Pentateuchal	adj	1841	3	1	0	1
peristylar	adj	1841	2	1	0	1
piece-dyed	adj	1841	2	1	0	1
plutocratical	adj	1841	2	1	0	1
pomonal	adj	1841	2	1	0	1
pretenceful	adj	1841	1	1	0	1
puberulent	adj	1841	3	1	0	1
puberulous	adj	1841	3	1	0	1
pulverulous	adj	1841	1	1	0	1
rechauffeed	adj	1841	1	1	0	1
reclinable	adj	1841	2	1	0	1
residental	adj	1841	3	1	0	1
retroverse	adj	1841	2	1	0	1
rimed1	adj	1841	3	1	0	1
roded	adj	1841	2	1	0	1
rollicksome	adj	1841	2	1	0	1
Romanian2	adj	1841	3	1	0	1
sacchulmic	adj	1841	1	1	0	1
sarcinoid	adj	1841	2	1	0	1
sashless	adj	1841	2	1	0	1
sericic	adj	1841	1	1	0	1
sipuncular	adj	1841	1	1	0	1
slaky	adj	1841	2	1	0	1
ˈslimmish	adj	1841	2	1	0	1
snaked	adj	1841	2	1	0	1
spiriform	adj	1841	2	1	0	1
spirous	adj	1841	1	1	0	1
striolate	adj	1841	2	1	0	1
subequatorial	adj	1841	3	1	0	1
sub-terra	adj	1841	2	1	0	1
supranaturalistic	adj	1841	2	1	0	1
surangular	adj	1841	3	1	0	1
surˈveillant	adj	1841	2	1	0	1
Triassic	adj	1841	5	1	0	1
twaddly	adj	1841	2	1	0	1
unaˈdaptive	adj	1841	3	1	0	1
unaˈdroit	adj	1841	2	1	0	1
unaristoˈcratic	adj	1841	2	1	0	1
ˌunder-ˈsparred	adj	1841	1	1	0	1
uniˈdolatrous	adj	1841	2	1	0	1
unliturgical	adj	1841	2	1	0	1
unremonstrant	adj	1841	1	1	0	1
unrinded3	adj	1841	1	1	0	1
unˈsailorlike	adj	1841	2	1	0	1
unˈsashed	adj	1841	2	1	0	1
unˈshelterable	adj	1841	1	1	0	1
unˈsmiled	adj	1841	2	1	0	1
unsuˈrrendering	adj	1841	2	1	0	1
unˈwordy	adj	1841	2	1	0	1
Vaˈragian	adj	1841	2	1	0	1
Veneˈdotian	adj	1841	2	1	0	1
versified	adj	1841	2	1	0	1
vetoing	adj	1841	3	1	0	1
abstractional	adj	1842	2	1	0	1
accusatival	adj	1842	2	1	0	1
acrocarpous	adj	1842	2	1	0	1
actinometric	adj	1842	3	1	0	1
adactylous	adj	1842	1	1	0	1
aflicker	adj	1842	2	1	0	1
agariciform	adj	1842	1	1	0	1
agminate	adj	1842	2	1	0	1
air-cured	adj	1842	2	1	0	1
alismaceous	adj	1842	1	1	0	1
allanturic	adj	1842	2	1	0	1
anthranilic	adj	1842	3	1	0	1
apyretic	adj	1842	2	1	0	1
arachnoidal	adj	1842	3	1	0	1
atomatic	adj	1842	2	1	0	1
axiferous	adj	1842	1	1	0	1
barratrous	adj	1842	2	1	0	1
biforate	adj	1842	2	1	0	1
binervate	adj	1842	1	1	0	1
bipenniform	adj	1842	2	1	0	1
biˈpinnated	adj	1842	2	1	0	1
bisetous	adj	1842	1	1	0	1
bonitarian	adj	1842	2	1	0	1
cantonal	adj	1842	4	1	0	1
caroˈlitic	adj	1842	1	1	0	1
catastrophal	adj	1842	2	1	0	1
centauresque	adj	1842	1	1	0	1
chased3	adj	1842	2	1	0	1
cherˈmadic	adj	1842	1	1	0	1
civilizable	adj	1842	2	1	0	1
cochlean	adj	1842	2	1	0	1
colostral	adj	1842	3	1	0	1
colostric	adj	1842	2	1	0	1
coˈrallian	adj	1842	3	1	0	1
Cyrillic	adj	1842	4	1	0	1
cytoblastemic	adj	1842	1	1	0	1
dermatoid	adj	1842	2	1	0	1
diˈsturbative	adj	1842	1	1	0	1
double-acting	adj	1842	3	1	0	1
ˈdrabbish2	adj	1842	2	1	0	1
eldern2	adj	1842	2	1	0	1
emerita	adj	1842	3	1	0	1
epiphyseal	adj	1842	4	1	0	1
extrorsal	adj	1842	1	1	0	1
fellic	adj	1842	2	1	0	1
fellinic	adj	1842	2	1	0	1
flannelly	adj	1842	2	1	0	1
free-falling	adj	1842	3	1	0	1
fuliguline	adj	1842	1	1	0	1
fungological	adj	1842	1	1	0	1
gradational	adj	1842	4	1	0	1
gressorial	adj	1842	2	1	0	1
gutted2	adj	1842	4	1	0	1
hick-joint	adj	1842	1	1	0	1
homogamous	adj	1842	3	1	0	1
hydrocephaloid	adj	1842	2	1	0	1
hydrofluosilicic	adj	1842	2	1	0	1
hysteroid	adj	1842	3	1	0	1
inbond	adj	1842	2	1	0	1
ineˈvadible	adj	1842	1	1	0	1
ˈinˌrushing	adj	1842	2	1	0	1
interˌcosto-ˈhumeral	adj	1842	2	1	0	1
interlocutive	adj	1842	2	1	0	1
interpersonal	adj	1842	6	1	0	1
intransparent	adj	1842	2	1	0	1
introrse	adj	1842	2	1	0	1
irian1	adj	1842	2	1	0	1
itaconic	adj	1842	3	1	0	1
ˈjaggy2	adj	1842	2	1	0	1
jungled	adj	1842	2	1	0	1
leucous	adj	1842	2	1	0	1
life-or-death	adj	1842	3	1	0	1
loimic	adj	1842	1	1	0	1
mammered	adj	1842	1	1	0	1
mastodontoid	adj	1842	2	1	0	1
maze	adj	1842	3	1	0	1
methionic	adj	1842	2	1	0	1
mongrelly	adj	1842	2	1	0	1
monobasic	adj	1842	3	1	0	1
muciferous	adj	1842	2	1	0	1
multi-angular	adj	1842	2	1	0	1
mused	adj	1842	3	1	0	1
muticate	adj	1842	2	2	1	1
mutular	adj	1842	2	1	0	1
mysticizing	adj	1842	2	1	0	1
Napoleonic	adj	1842	5	1	0	1
nitrogenized	adj	1842	2	1	0	1
Noahic	adj	1842	2	1	0	1
non-egoistical	adj	1842	2	1	0	1
notative	adj	1842	2	2	1	1
oculiferous	adj	1842	2	1	0	1
onagraceous	adj	1842	1	1	0	1
onrushing	adj	1842	4	1	0	1
ornithic	adj	1842	2	2	1	1
osmundaceous	adj	1842	2	1	0	1
pachydermal	adj	1842	2	1	0	1
palladious	adj	1842	2	1	0	1
pamé	adj	1842	2	1	0	1
Peruginesque	adj	1842	2	1	0	1
photographical	adj	1842	2	1	0	1
