word	pos	year	freq	total_nmeanings	ncrosses	nmeanings
neurotize	v	1904	2	2	0	2
overwound	v	1904	2	1	0	1
peasantize	v	1904	2	1	0	1
perfectivize	v	1904	2	1	0	1
pink slip	v	1904	2	2	0	2
pressure-feed	v	1904	2	1	0	1
retread2	v	1904	2	2	0	2
saddle-stitch	v	1904	2	2	0	2
ˈsiwash	v	1904	2	2	0	2
smooch2	v	1904	2	2	0	2
unˈcrinkle	v	1904	2	2	0	2
vamp3	v	1904	2	3	0	3
wrick2	v	1904	2	1	0	1
adrenalize	v	1905	2	2	0	2
cross-ruff	v	1905	2	1	0	1
declutch	v	1905	2	1	0	1
dessay	v	1905	2	1	0	1
dress-rehearse	v	1905	2	1	0	1
frou-frou	v	1905	2	1	0	1
manger2	v	1905	2	1	0	1
neuroticize	v	1905	2	1	0	1
nodulize	v	1905	2	1	0	1
osmicate	v	1905	2	1	0	1
peg-leg	v	1905	2	1	0	1
poodle-fake	v	1905	2	1	0	1
Prussify	v	1905	2	1	0	1
put-put	v	1905	2	2	0	2
redund	v	1905	2	2	0	2
repeater	v	1905	2	1	0	1
tautomerize	v	1905	2	1	0	1
unˈsnib	v	1905	2	1	0	1
white-ant	v	1905	2	1	0	1
drumlinize	v	1906	2	1	0	1
finitize	v	1906	2	1	0	1
indemn	v	1906	2	1	0	1
la-la	v	1906	2	1	0	1
lyddite	v	1906	2	1	0	1
metricize2	v	1906	2	1	0	1
pin-tuck	v	1906	2	1	0	1
planate	v	1906	2	1	0	1
radiumize	v	1906	2	1	0	1
re-up	v	1906	2	2	0	2
scrumble1	v	1906	2	1	0	1
towl	v	1906	2	1	0	1
ˈwarden	v	1906	2	1	0	1
co-ˈimplicate	v	1907	2	1	0	1
decatise	v	1907	2	1	0	1
molly2	v	1907	2	1	0	1
Nipponize	v	1907	2	1	0	1
passivify	v	1907	2	1	0	1
pooter	v	1907	2	1	0	1
Roman-candle	v	1907	2	2	0	2
sloosh	v	1907	2	2	0	2
sunbake	v	1907	2	1	0	1
Coslettize	v	1908	2	1	0	1
deframe	v	1908	2	1	0	1
hoosh	v	1908	2	1	0	1
lurve	v	1908	2	1	0	1
marconi	v	1908	2	2	0	2
metrostyle	v	1908	2	1	0	1
mutograph	v	1908	2	1	0	1
name-plate	v	1908	2	1	0	1
poetaste	v	1908	2	1	0	1
presanctify	v	1908	2	1	0	1
proletarize	v	1908	2	1	0	1
putlog	v	1908	2	1	0	1
rancidify	v	1908	2	2	0	2
regasify	v	1908	2	1	0	1
reionize	v	1908	2	2	0	2
ˈstrap-hang	v	1908	2	1	0	1
tetrazotize	v	1908	2	1	0	1
albitize	v	1909	2	1	0	1
detin	v	1909	2	1	0	1
ˈdissonate	v	1909	2	1	0	1
gangle2	v	1909	2	1	0	1
interpermeate	v	1909	2	1	0	1
ˈknuckle-dust	v	1909	2	1	0	1
lateritize	v	1909	2	1	0	1
lenate	v	1909	2	1	0	1
morcellate	v	1909	2	1	0	1
niblick	v	1909	2	1	0	1
ovalize	v	1909	2	1	0	1
P.P.C.	v	1909	2	1	0	1
precancel	v	1909	2	2	0	2
pulpiteer	v	1909	2	1	0	1
road-test	v	1909	2	1	0	1
rock climb	v	1909	2	1	0	1
Roentgen-ray	v	1909	2	1	0	1
ˈscooter	v	1909	2	1	0	1
sidewind	v	1909	2	1	0	1
tabloid	v	1909	2	1	0	1
vacuumize	v	1909	2	1	0	1
whyn't	v	1909	2	1	0	1
cold-cream	v	1910	2	1	0	1
disocclude	v	1910	2	1	0	1
dogtrot	v	1910	2	1	0	1
fidate	v	1910	2	1	0	1
gam2	v	1910	2	1	0	1
laterize	v	1910	2	1	0	1
monophthongize	v	1910	2	2	0	2
no-bill	v	1910	2	1	0	1
oscillograph	v	1910	2	1	0	1
pipe-dream	v	1910	2	1	0	1
post-dam	v	1910	2	1	0	1
ˈsleeper	v	1910	2	2	0	2
slype	v	1910	2	1	0	1
lech	v	1911	2	1	0	1
overbank2	v	1911	2	1	0	1
over-emote	v	1911	2	1	0	1
over-vulcanize	v	1911	2	1	0	1
relamp	v	1911	2	1	0	1
ritz	v	1911	2	2	0	2
rotograph	v	1911	2	1	0	1
southpaw	v	1911	2	2	0	2
telemark	v	1911	2	1	0	1
upˈrend	v	1911	2	1	0	1
ˈvolplane	v	1911	2	1	0	1
lactonize	v	1912	2	1	0	1
lenite	v	1912	2	1	0	1
packsaddle	v	1912	2	1	0	1
piff	v	1912	2	1	0	1
reamer	v	1912	2	1	0	1
soft-foot	v	1912	2	1	0	1
stick-handle	v	1912	2	2	0	2
structurize	v	1912	2	1	0	1
transitivize	v	1912	2	1	0	1
undercure	v	1912	2	1	0	1
water-wave	v	1912	2	1	0	1
hlonipa	v	1913	2	1	0	1
infinitize	v	1913	2	1	0	1
moenie	v	1913	2	1	0	1
nickel-and-dime	v	1913	2	3	0	3
pot-shot	v	1913	2	1	0	1
Powellize	v	1913	2	1	0	1
prepone2	v	1913	2	1	0	1
quahog	v	1913	2	1	0	1
screef	v	1913	2	1	0	1
shicker	v	1913	2	1	0	1
sidefoot	v	1913	2	1	0	1
snoek	v	1913	2	1	0	1
soft-shoe	v	1913	2	2	0	2
yegg	v	1913	2	1	0	1
adlect	v	1914	2	1	0	1
cinematize	v	1914	2	1	0	1
debag	v	1914	2	1	0	1
detemporalize	v	1914	2	1	0	1
hot-stuff	v	1914	2	1	0	1
jackroll	v	1914	2	1	0	1
panoram	v	1914	2	1	0	1
roughneck	v	1914	2	2	0	2
rummy	v	1914	2	1	0	1
scenarioize	v	1914	2	1	0	1
shill3	v	1914	2	2	0	2
trade-test	v	1914	2	2	0	2
white-slave	v	1914	2	1	0	1
winterproof	v	1914	2	1	0	1
debus	v	1915	2	1	0	1
embus	v	1915	2	1	0	1
gelate	v	1915	2	1	0	1
grift	v	1915	2	1	0	1
mallein	v	1915	2	1	0	1
mine-hunt	v	1915	2	1	0	1
motor-bus	v	1915	2	1	0	1
napoo	v	1915	2	1	0	1
nodalize	v	1915	2	1	0	1
phenolize	v	1915	2	1	0	1
rubber-heel	v	1915	2	1	0	1
vox-pop	v	1915	2	2	0	2
whizz-bang	v	1915	2	1	0	1
ˈcat-foot	v	1916	2	1	0	1
debadge	v	1916	2	1	0	1
down and out	v	1916	2	1	0	1
ecize	v	1916	2	1	0	1
Old Moore's Almanac	v	1916	2	1	0	1
oversoul	v	1916	2	1	0	1
rock dust	v	1916	2	1	0	1
solvolyse	v	1916	2	2	0	2
tippet2	v	1916	2	1	0	1
white-line	v	1916	2	1	0	1
Hooverize	v	1917	2	1	0	1
lowball	v	1917	2	2	0	2
overventilate	v	1917	2	2	0	2
pervaporate	v	1917	2	2	0	2
proluse	v	1917	2	1	0	1
white-witch	v	1917	2	1	0	1
boff	v	1918	2	2	0	2
clifty	v	1918	2	1	0	1
pip5	v	1918	2	2	0	2
possie	v	1918	2	1	0	1
stop-gap	v	1918	2	2	0	2
arse-lick	v	1919	2	2	0	2
bludge	v	1919	2	2	0	2
Bolshevize	v	1919	2	1	0	1
de-bamˈboozle	v	1919	2	1	0	1
eschatologize	v	1919	2	1	0	1
fairy-godmother	v	1919	2	1	0	1
lockstitch	v	1919	2	1	0	1
mush4	v	1919	2	2	0	2
oompah	v	1919	2	2	0	2
parafe	v	1919	2	1	0	1
permanentize	v	1919	2	1	0	1
pinch-run	v	1919	2	1	0	1
plastify	v	1919	2	2	0	2
stonker	v	1919	2	1	0	1
subassemble	v	1919	2	1	0	1
supertitle	v	1919	2	2	0	2
thass	v	1919	2	1	0	1
trade-show	v	1919	2	1	0	1
aridify	v	1920	2	1	0	1
autorotate	v	1920	2	1	0	1
chouse2	v	1920	2	1	0	1
Czechize	v	1920	2	1	0	1
ear-tag	v	1920	2	1	0	1
gold-dig	v	1920	2	1	0	1
heterotransplant	v	1920	2	1	0	1
misregister	v	1920	2	1	0	1
moch2	v	1920	2	1	0	1
rabbit-punch	v	1920	2	1	0	1
sidecar	v	1920	2	1	0	1
twos	v	1920	2	1	0	1
unˈditch	v	1920	2	1	0	1
bot	v	1921	2	2	0	2
clink-clank	v	1921	2	1	0	1
cwtch	v	1921	2	2	0	2
disquieten	v	1921	2	1	0	1
ˈflibbertiˌgibbet	v	1921	2	1	0	1
frip	v	1921	2	1	0	1
go-get	v	1921	2	1	0	1
hondle	v	1921	2	1	0	1
inbe	v	1921	2	1	0	1
man-haul	v	1921	2	1	0	1
non-cooperate	v	1921	2	1	0	1
over-articulate	v	1921	2	1	0	1
parfocalize	v	1921	2	1	0	1
photocatalysephotocatalyze	v	1921	2	1	0	1
photopolymerize	v	1921	2	1	0	1
porcelain-enamel	v	1921	2	1	0	1
pronk	v	1921	2	1	0	1
scissor-kick	v	1921	2	2	0	2
scrumble2	v	1921	2	1	0	1
semanticize	v	1921	2	2	0	2
siˈrocco	v	1921	2	1	0	1
stickybeak	v	1921	2	1	0	1
Cubanize	v	1922	2	1	0	1
high-hat	v	1922	2	1	0	1
leck	v	1922	2	1	0	1
life-test	v	1922	2	1	0	1
mercurate	v	1922	2	1	0	1
misline	v	1922	2	1	0	1
Parkerize	v	1922	2	1	0	1
pipsqueak	v	1922	2	1	0	1
pressure-cook	v	1922	2	1	0	1
rathole	v	1922	2	2	0	2
reindustrialize	v	1922	2	1	0	1
repleat	v	1922	2	1	0	1
ripripple	v	1922	2	1	0	1
skeeze	v	1922	2	1	0	1
static-test	v	1922	2	1	0	1
time-code	v	1922	2	1	0	1
trascine	v	1922	2	1	0	1
cush	v	1923	2	1	0	1
Filipinize	v	1923	2	1	0	1
French kiss	v	1923	2	1	0	1
gurk	v	1923	2	1	0	1
Hollywoodize	v	1923	2	1	0	1
inscript	v	1923	2	1	0	1
ˈKlondike	v	1923	2	1	0	1
phlorizinize	v	1923	2	1	0	1
pung	v	1923	2	1	0	1
slenderize	v	1923	2	2	0	2
snooter	v	1923	2	1	0	1
ˌcounter-ˈetch	v	1924	2	1	0	1
defaunate	v	1924	2	2	0	2
deurbanize	v	1924	2	1	0	1
hau-hau	v	1924	2	1	0	1
heroine-worship	v	1924	2	1	0	1
outpunch	v	1924	2	1	0	1
radiocast	v	1924	2	1	0	1
roadshow	v	1924	2	2	0	2
Scandinavianize	v	1924	2	1	0	1
ˌwhat-the-ˈhell	v	1924	2	1	0	1
Adam and Eve	v	1925	2	1	0	1
enhat	v	1925	2	1	0	1
fascistize	v	1925	2	1	0	1
field-strip	v	1925	2	2	0	2
misportray	v	1925	2	1	0	1
monomark	v	1925	2	1	0	1
museumize	v	1925	2	1	0	1
overcheck	v	1925	2	1	0	1
premunize	v	1925	2	1	0	1
tweedle2	v	1925	2	1	0	1
black bottom	v	1926	2	1	0	1
dishoard	v	1926	2	1	0	1
eluviate	v	1926	2	1	0	1
fag5	v	1926	2	2	0	2
high-stick	v	1926	2	2	0	2
hoick2	v	1926	2	1	0	1
immanentize	v	1926	2	1	0	1
marcot	v	1926	2	1	0	1
pin-fit	v	1926	2	1	0	1
pre-wash	v	1926	2	1	0	1
road-hog	v	1926	2	1	0	1
scritch2	v	1926	2	2	0	2
self-oscillate	v	1926	2	1	0	1
shiv	v	1926	2	1	0	1
sky-write	v	1926	2	1	0	1
ˈslap-tongue	v	1926	2	1	0	1
subpassage	v	1926	2	1	0	1
bourgeoisify	v	1927	2	1	0	1
delustre	v	1927	2	1	0	1
jazzify	v	1927	2	1	0	1
meep	v	1927	2	1	0	1
morris-dance	v	1927	2	1	0	1
night-fly	v	1927	2	1	0	1
nitrogenate	v	1927	2	1	0	1
off-shoulder	v	1927	2	1	0	1
ovariotomize	v	1927	2	1	0	1
parcellate	v	1927	2	1	0	1
par-cook	v	1927	2	1	0	1
photomaton	v	1927	2	1	0	1
pring	v	1927	2	1	0	1
scotomize	v	1927	2	1	0	1
softball	v	1927	2	2	0	2
Autophone	v	1928	2	1	0	1
coxswain	v	1928	2	1	0	1
decoke	v	1928	2	2	0	2
desalinize	v	1928	2	1	0	1
gazump	v	1928	2	1	0	1
mensh	v	1928	2	1	0	1
monger	v	1928	2	1	0	1
outpitch2	v	1928	2	1	0	1
out-position	v	1928	2	1	0	1
over-deliver	v	1928	2	1	0	1
over-modulate	v	1928	2	1	0	1
planograph	v	1928	2	1	0	1
preaspirate	v	1928	2	1	0	1
precondense	v	1928	2	2	0	2
roentgenoscope	v	1928	2	1	0	1
scram2	v	1928	2	1	0	1
soft-focus	v	1928	2	1	0	1
winter-sport	v	1928	2	1	0	1
dogfight	v	1929	2	2	0	2
long-jump	v	1929	2	1	0	1
photocompose	v	1929	2	1	0	1
plasticate	v	1929	2	2	0	2
psychiatrize	v	1929	2	1	0	1
social climb	v	1929	2	1	0	1
aerobat	v	1930	2	1	0	1
detend	v	1930	2	1	0	1
head-shake	v	1930	2	1	0	1
homosexualize	v	1930	2	1	0	1
minnie2	v	1930	2	1	0	1
out-winter	v	1930	2	1	0	1
pearl-dive	v	1930	2	2	0	2
poor-mouth	v	1930	2	2	0	2
pussel-gut	v	1930	2	1	0	1
retribalize	v	1930	2	2	0	2
scrutineer	v	1930	2	1	0	1
self-condense	v	1930	2	1	0	1
vitaminize	v	1930	2	1	0	1
water-cycle	v	1930	2	1	0	1
bilingualize	v	1931	2	2	0	2
desuperheat	v	1931	2	1	0	1
handpass	v	1931	2	1	0	1
ˈjigger4	v	1931	2	1	0	1
plock	v	1931	2	1	0	1
rim-rock	v	1931	2	2	0	2
rort	v	1931	2	2	0	2
teleview	v	1931	2	1	0	1
acculturize	v	1932	2	1	0	1
body slam	v	1932	2	1	0	1
outslick	v	1932	2	1	0	1
overdot	v	1932	2	1	0	1
overpublicize	v	1932	2	1	0	1
ripsnort	v	1932	2	1	0	1
smooch3	v	1932	2	1	0	1
ˈyo-yo	v	1932	2	3	0	3
Afrikanerize	v	1933	2	1	0	1
deˈcreolize	v	1933	2	1	0	1
degut	v	1933	2	1	0	1
juke	v	1933	2	1	0	1
metrize2	v	1933	2	1	0	1
overbudget	v	1933	2	1	0	1
parp	v	1933	2	2	0	2
postosmicate	v	1933	2	1	0	1
post-synchronize	v	1933	2	1	0	1
pressure-test	v	1933	2	1	0	1
reflag2	v	1933	2	1	0	1
screwball	v	1933	2	2	0	2
teleprint	v	1933	2	1	0	1
yandy	v	1933	2	1	0	1
back-talk	v	1934	2	1	0	1
blag2	v	1934	2	2	0	2
bum-rush	v	1934	2	2	0	2
desize	v	1934	2	1	0	1
headbutt	v	1934	2	1	0	1
infanticipate	v	1934	2	1	0	1
Manhattanize	v	1934	2	1	0	1
pantograph	v	1934	2	1	0	1
pre-edit	v	1934	2	1	0	1
redub2	v	1934	2	1	0	1
relegitimize	v	1934	2	1	0	1
rhodium-plate	v	1934	2	1	0	1
rototill	v	1934	2	1	0	1
ˈsand-cast	v	1934	2	1	0	1
storm-troop	v	1934	2	1	0	1
strychninize	v	1934	2	1	0	1
under-ˈread	v	1934	2	2	0	2
widdle3	v	1934	2	1	0	1
yabby	v	1934	2	1	0	1
zizz	v	1934	2	2	0	2
bird-dog	v	1935	2	2	0	2
bloodhound	v	1935	2	1	0	1
dereˈstrict	v	1935	2	1	0	1
freestyle	v	1935	2	2	0	2
labrish	v	1935	2	1	0	1
ˈlithoprintn	v	1935	2	1	0	1
postprecipitate	v	1935	2	1	0	1
red-card	v	1935	2	2	0	2
scat4	v	1935	2	1	0	1
showjump	v	1935	2	1	0	1
sitzmark	v	1935	2	1	0	1
coco	v	1936	2	1	0	1
dekink	v	1936	2	1	0	1
enumer	v	1936	2	1	0	1
not-at-all	v	1936	2	1	0	1
pep-talk	v	1936	2	1	0	1
probabilify	v	1936	2	1	0	1
pupariate	v	1936	2	1	0	1
retexture	v	1936	2	2	0	2
right-ho	v	1936	2	1	0	1
ring-net	v	1936	2	1	0	1
skin-dive	v	1936	2	1	0	1
torry	v	1936	2	1	0	1
wahoo	v	1936	2	1	0	1
whoom	v	1936	2	1	0	1
alleycat	v	1937	2	1	0	1
angle-park	v	1937	2	2	0	2
ass-lick	v	1937	2	2	0	2
carnap	v	1937	2	1	0	1
de-beak	v	1937	2	1	0	1
ixnay	v	1937	2	1	0	1
minicam	v	1937	2	1	0	1
mucify	v	1937	2	1	0	1
mutarotate	v	1937	2	1	0	1
non-intervene	v	1937	2	1	0	1
precure	v	1937	2	2	0	2
preem	v	1937	2	1	0	1
rat-race	v	1937	2	1	0	1
reskill	v	1937	2	1	0	1
rough-shoot	v	1937	2	1	0	1
schuss	v	1937	2	2	0	2
time-travel	v	1937	2	1	0	1
anschluss	v	1938	2	1	0	1
bad-talk	v	1938	2	1	0	1
chutter	v	1938	2	1	0	1
deglamorizedeglamourize	v	1938	2	1	0	1
hobday	v	1938	2	1	0	1
life-save	v	1938	2	1	0	1
photo-oxidize	v	1938	2	1	0	1
priss	v	1938	2	2	0	2
reflectorize	v	1938	2	1	0	1
supercontract	v	1938	2	1	0	1
ˈtea-table	v	1938	2	1	0	1
yock	v	1938	2	1	0	1
banjax	v	1939	2	1	0	1
de-pants	v	1939	2	1	0	1
downrate	v	1939	2	3	0	3
field-dress	v	1939	2	1	0	1
gig7	v	1939	2	1	0	1
homotransplant	v	1939	2	1	0	1
metalate	v	1939	2	1	0	1
phut-phut	v	1939	2	1	0	1
productionize	v	1939	2	1	0	1
razor-cut	v	1939	2	1	0	1
resacralize	v	1939	2	1	0	1
skinny	v	1939	2	1	0	1
ˈtoadstool	v	1939	2	1	0	1
Turkicize	v	1939	2	1	0	1
ball-hawk	v	1940	2	1	0	1
bish2	v	1940	2	1	0	1
colour-coordinatecolor-coordinate	v	1940	2	1	0	1
coventrate	v	1940	2	1	0	1
desubstantialize	v	1940	2	1	0	1
dogleg	v	1940	2	1	0	1
fluoridize	v	1940	2	2	0	2
freeload	v	1940	2	1	0	1
Marxize	v	1940	2	2	0	2
myth-haunt	v	1940	2	1	0	1
neck-rein	v	1940	2	1	0	1
patch-test	v	1940	2	2	0	2
phonemicize	v	1940	2	2	0	2
poot	v	1940	2	1	0	1
pre-board1	v	1940	2	1	0	1
primitivize	v	1940	2	1	0	1
prisonize	v	1940	2	1	0	1
quiff	v	1940	2	1	0	1
quisle	v	1940	2	1	0	1
revet2	v	1940	2	1	0	1
shuddup	v	1940	2	1	0	1
ˈsmoke-jump	v	1940	2	1	0	1
tommy-gun	v	1940	2	1	0	1
touch-type	v	1940	2	1	0	1
wog	v	1940	2	2	0	2
zoomorphize	v	1940	2	1	0	1
airland	v	1941	2	1	0	1
ass-fuck	v	1941	2	1	0	1
astrogate	v	1941	2	1	0	1
bump and grind	v	1941	2	2	0	2
dereserve	v	1941	2	1	0	1
deseam	v	1941	2	1	0	1
high-centrehigh-center	v	1941	2	2	0	2
lair3	v	1941	2	1	0	1
misbind	v	1941	2	1	0	1
mozz	v	1941	2	1	0	1
mozzle	v	1941	2	1	0	1
mush5	v	1941	2	1	0	1
navicert	v	1941	2	1	0	1
perv	v	1941	2	1	0	1
polyploidize	v	1941	2	2	0	2
post-stretch	v	1941	2	1	0	1
presswork	v	1941	2	1	0	1
squiz	v	1941	2	1	0	1
bum-rap	v	1942	2	2	0	2
decomplement	v	1942	2	1	0	1
de-emotionalize	v	1942	2	1	0	1
orchidectomize	v	1942	2	1	0	1
parallel park	v	1942	2	1	0	1
red-dog	v	1942	2	2	0	2
skinder	v	1942	2	1	0	1
winkle2	v	1942	2	1	0	1
allatectomize	v	1943	2	1	0	1
bivvy	v	1943	2	2	0	2
down-point	v	1943	2	1	0	1
duff4	v	1943	2	1	0	1
linish	v	1943	2	1	0	1
loud-hail	v	1943	2	1	0	1
pattern-bomb	v	1943	2	1	0	1
poon	v	1943	2	1	0	1
posterize	v	1943	2	1	0	1
prebait	v	1943	2	1	0	1
race-bait	v	1943	2	2	0	2
rag-doll	v	1943	2	2	0	2
shuftishufty	v	1943	2	1	0	1
bear-hug	v	1944	2	1	0	1
carpet-bomb	v	1944	2	2	0	2
denazify	v	1944	2	1	0	1
ear-bash	v	1944	2	1	0	1
fellow-travel	v	1944	2	2	0	2
imagineer	v	1944	2	1	0	1
micropublish	v	1944	2	1	0	1
paradrop	v	1944	2	1	0	1
pre-package	v	1944	2	1	0	1
atom-bomb	v	1945	2	1	0	1
atomic-bomb	v	1945	2	1	0	1
chugalug	v	1945	2	1	0	1
derequisitionn	v	1945	2	1	0	1
map-read	v	1945	2	1	0	1
mind-read	v	1945	2	1	0	1
name-drop	v	1945	2	2	0	2
penny-pinch	v	1945	2	2	0	2
photofluorograph	v	1945	2	1	0	1
pilger	v	1945	2	1	0	1
pissant	v	1945	2	1	0	1
poke-check	v	1945	2	2	0	2
security-check	v	1945	2	1	0	1
water-bomb	v	1945	2	1	0	1
youthify	v	1945	2	1	0	1
cliff-hang	v	1946	2	1	0	1
deperm	v	1946	2	1	0	1
dieselize	v	1946	2	1	0	1
fubar	v	1946	2	1	0	1
hot-rod	v	1946	2	2	0	2
metathesize	v	1946	2	2	0	2
mickey	v	1946	2	1	0	1
pansy	v	1946	2	2	0	2
topologize	v	1946	2	1	0	1
balls	v	1947	2	1	0	1
bench-test	v	1947	2	1	0	1
envenomate	v	1947	2	1	0	1
fair trade	v	1947	2	1	0	1
free-float	v	1947	2	1	0	1
marquench	v	1947	2	1	0	1
martemper	v	1947	2	1	0	1
Mediterraneanize	v	1947	2	1	0	1
mist-net	v	1947	2	1	0	1
playtest	v	1947	2	1	0	1
pouf	v	1947	2	1	0	1
pre-punch	v	1947	2	1	0	1
roll cast	v	1947	2	2	0	2
big-note	v	1948	2	1	0	1
carhop	v	1948	2	1	0	1
cellularize	v	1948	2	2	0	2
meta-talk	v	1948	2	1	0	1
nub3	v	1948	2	1	0	1
patinize	v	1948	2	1	0	1
pit-lamp	v	1948	2	1	0	1
podium	v	1948	2	2	0	2
preamplify	v	1948	2	1	0	1
premetallizepremetalize	v	1948	2	1	0	1
prepolymerize	v	1948	2	1	0	1
re-profile	v	1948	2	1	0	1
resculpt	v	1948	2	1	0	1
simulcast	v	1948	2	1	0	1
unretire	v	1948	2	1	0	1
auto-activate	v	1949	2	1	0	1
cobber	v	1949	2	1	0	1
down-date	v	1949	2	1	0	1
intransitivize	v	1949	2	1	0	1
mercy-kill	v	1949	2	1	0	1
misorientate	v	1949	2	1	0	1
polygonize	v	1949	2	2	0	2
rabbit and pork	v	1949	2	1	0	1
radioactivate	v	1949	2	1	0	1
subitize	v	1949	2	1	0	1
arm-wrestle	v	1950	2	1	0	1
bung3	v	1950	2	1	0	1
chunder	v	1950	2	1	0	1
declutter	v	1950	2	2	0	2
mousehole	v	1950	2	2	0	2
ooh-la-la	v	1950	2	1	0	1
private-eye	v	1950	2	1	0	1
putz	v	1950	2	1	0	1
redshirt	v	1950	2	2	0	2
rotavate	v	1950	2	1	0	1
scram3	v	1950	2	1	0	1
zombify	v	1950	2	1	0	1
ass-kiss	v	1951	2	1	0	1
demythicize	v	1951	2	1	0	1
disperˈsuade	v	1951	2	1	0	1
mirror-write	v	1951	2	1	0	1
new-broom	v	1951	2	1	0	1
night-stop	v	1951	2	1	0	1
outgross	v	1951	2	1	0	1
plié	v	1951	2	1	0	1
pre-emphasize	v	1951	2	1	0	1
prefocus	v	1951	2	1	0	1
pre-impregnate	v	1951	2	1	0	1
press-mouldpress-mold	v	1951	2	1	0	1
skin-pop	v	1951	2	1	0	1
black-flag	v	1952	2	1	0	1
hot-gospel	v	1952	2	1	0	1
mauvais langue	v	1952	2	1	0	1
metrify2	v	1952	2	2	0	2
permineralize	v	1952	2	1	0	1
postdict	v	1952	2	1	0	1
radiosensitize	v	1952	2	1	0	1
butch2	v	1953	2	2	0	2
colour-matchcolor-match	v	1953	2	1	0	1
filter feed	v	1953	2	1	0	1
home-perm	v	1953	2	1	0	1
micropulverize	v	1953	2	1	0	1
overpunch	v	1953	2	1	0	1
photoreactivate	v	1953	2	1	0	1
pop-rivet	v	1953	2	1	0	1
regender2	v	1953	2	1	0	1
rezero	v	1953	2	2	0	2
skitch	v	1953	2	1	0	1
substitute teach	v	1953	2	1	0	1
telerecord	v	1953	2	1	0	1
underˈride	v	1953	2	1	0	1
come-hither	v	1954	2	1	0	1
deproletarianize	v	1954	2	1	0	1
job-hop	v	1954	2	1	0	1
misdial	v	1954	2	2	0	2
photoduplicate	v	1954	2	1	0	1
prodnose	v	1954	2	1	0	1
rebadge	v	1954	2	1	0	1
ˈspit-roast	v	1954	2	1	0	1
accurize	v	1955	2	1	0	1
acronymize	v	1955	2	1	0	1
ball4	v	1955	2	1	0	1
free-spool	v	1955	2	1	0	1
geneticize	v	1955	2	1	0	1
jill	v	1955	2	1	0	1
monochromate	v	1955	2	1	0	1
photodimerize	v	1955	2	1	0	1
redefect	v	1955	2	1	0	1
red-out	v	1955	2	1	0	1
therapize	v	1955	2	1	0	1
electronify	v	1956	2	1	0	1
immiserate	v	1956	2	1	0	1
jumboize	v	1956	2	1	0	1
old-talk	v	1956	2	1	0	1
photoreproduce	v	1956	2	1	0	1
pike7	v	1956	2	1	0	1
proact	v	1956	2	1	0	1
red-circle	v	1956	2	2	0	2
scent-mark	v	1956	2	1	0	1
segˈmentalize	v	1956	2	1	0	1
teleprompt	v	1956	2	1	0	1
upsell	v	1956	2	2	0	2
de-Stalinize	v	1957	2	1	0	1
downzone	v	1957	2	1	0	1
free-range	v	1957	2	2	0	2
grab-ass	v	1957	2	1	0	1
photoregulate	v	1957	2	1	0	1
photoset	v	1957	2	1	0	1
potty	v	1957	2	2	0	2
pre-score	v	1957	2	1	0	1
rooster-tail	v	1957	2	2	0	2
shvitz	v	1957	2	1	0	1
skiffle	v	1957	2	1	0	1
soft-sell	v	1957	2	2	0	2
spaz	v	1957	2	1	0	1
superencipher	v	1957	2	1	0	1
wire-wrap	v	1957	2	2	0	2
autodial	v	1958	2	2	0	2
autotune	v	1958	2	2	0	2
cross-train	v	1958	2	2	0	2
filmset	v	1958	2	1	0	1
hand-jive	v	1958	2	1	0	1
luminize	v	1958	2	1	0	1
osmoregulate	v	1958	2	1	0	1
outmuscle	v	1958	2	2	0	2
out-nigger	v	1958	2	1	0	1
over-rank	v	1958	2	1	0	1
pretape	v	1958	2	1	0	1
soft-land	v	1958	2	2	0	2
ˈunderseal	v	1958	2	1	0	1
yacket	v	1958	2	1	0	1
air-speed	v	1959	2	1	0	1
magnaflux	v	1959	2	1	0	1
malaprop	v	1959	2	2	0	2
mickey-take	v	1959	2	1	0	1
microminiaturize	v	1959	2	1	0	1
misrecall	v	1959	2	1	0	1
multitrack	v	1959	2	1	0	1
naff	v	1959	2	1	0	1
nitto	v	1959	2	1	0	1
overbound4	v	1959	2	2	0	2
pensioneer	v	1959	2	1	0	1
prusik	v	1959	2	1	0	1
rhematize	v	1959	2	1	0	1
shaddup	v	1959	2	1	0	1
stereoregulate	v	1959	2	1	0	1
tripper	v	1959	2	1	0	1
ˈverticalize	v	1959	2	1	0	1
deboard	v	1960	2	2	0	2
degender2	v	1960	2	2	0	2
de-spindespin	v	1960	2	1	0	1
laminarize	v	1960	2	1	0	1
machine-wash	v	1960	2	1	0	1
Malayanize	v	1960	2	1	0	1
motor-bicycle	v	1960	2	1	0	1
Nigerianize	v	1960	2	1	0	1
noodge	v	1960	2	1	0	1
outshop	v	1960	2	1	0	1
photoisomerize	v	1960	2	1	0	1
photoprotect	v	1960	2	1	0	1
pinocytose	v	1960	2	1	0	1
pit-saw	v	1960	2	1	0	1
post-edit	v	1960	2	1	0	1
postlude	v	1960	2	1	0	1
post-sync	v	1960	2	1	0	1
potty-train	v	1960	2	1	0	1
Rawlplug	v	1960	2	1	0	1
retro-fire	v	1960	2	2	0	2
rotoscope	v	1960	2	1	0	1
sabo	v	1960	2	1	0	1
scarf4	v	1960	2	1	0	1
teleguide	v	1960	2	2	0	2
