word	pos	year	freq	total_nmeanings	ncrosses	nmeanings
solvolysis	n	1916	3	1	0	1
spencerite2	n	1916	1	1	0	1
spritzer1	n	1916	3	1	0	1
squalene	n	1916	4	1	0	1
squiz	n	1916	2	1	0	1
state of play	n	1916	3	1	0	1
Steinmann	n	1916	4	1	0	1
Stiggins	n	1916	3	1	0	1
stromatolith	n	1916	2	1	0	1
Struthiomimus	n	1916	2	1	0	1
strychnization	n	1916	1	1	0	1
subclimax	n	1916	3	1	0	1
sub-deb	n	1916	2	1	0	1
subsere	n	1916	2	1	0	1
supergalaxy	n	1916	2	1	0	1
svarita	n	1916	3	1	0	1
Swaledale	n	1916	3	1	0	1
symplasm	n	1916	3	1	0	1
Synchromy	n	1916	2	1	0	1
tab5	n	1916	3	1	0	1
tamboo1	n	1916	2	1	0	1
teacherage	n	1916	3	1	0	1
teleferic	n	1916	2	1	0	1
teleoperation	n	1916	3	1	0	1
tête de nègre	n	1916	1	1	0	1
thiazolidine	n	1916	3	1	0	1
toc emma	n	1916	1	1	0	1
toto1	n	1916	4	1	0	1
Transverter	n	1916	2	1	0	1
triped	n	1916	2	1	0	1
ureilite	n	1916	2	1	0	1
vagotonia	n	1916	2	1	0	1
valvulotomy	n	1916	3	1	0	1
Vermoral	n	1916	2	1	0	1
verticillium	n	1916	3	1	0	1
Vigenère	n	1916	2	1	0	1
vulcanizate	n	1916	3	1	0	1
waragi	n	1916	2	1	0	1
ˈwash-in	n	1916	3	1	0	1
yopo	n	1916	2	1	0	1
Z line	n	1916	3	1	0	1
academese	n	1917	2	1	0	1
acriflavine	n	1917	3	1	0	1
ahu	n	1917	3	1	0	1
airdrome	n	1917	3	1	0	1
answerphone	n	1917	3	1	0	1
arsphenamine	n	1917	3	1	0	1
ashram	n	1917	4	1	0	1
azlactone	n	1917	2	1	0	1
baffie	n	1917	2	1	0	1
ball hawk	n	1917	2	1	0	1
blacktop	n	1917	4	1	0	1
blue star	n	1917	3	1	0	1
bluff charge	n	1917	2	1	0	1
Boloism	n	1917	2	1	0	1
Bolshevism	n	1917	4	1	0	1
Bolshevist	n	1917	4	1	0	1
boteh	n	1917	2	1	0	1
Bradbury	n	1917	2	1	0	1
camouflaging	n	1917	3	1	0	1
careerist	n	1917	4	1	0	1
catwalk	n	1917	4	1	0	1
cellucotton	n	1917	2	1	0	1
chowhound	n	1917	2	1	0	1
chronaxiechronaxy	n	1917	3	1	0	1
classlessness	n	1917	3	1	0	1
collegium	n	1917	4	1	0	1
collophane	n	1917	2	1	0	1
concanavalin	n	1917	4	1	0	1
conchie	n	1917	2	1	0	1
cowling	n	1917	3	1	0	1
crimen injuria	n	1917	2	1	0	1
Cuthbert2	n	1917	2	1	0	1
decalagedécalage	n	1917	3	1	0	1
dedifferentiation	n	1917	4	1	0	1
defeatism	n	1917	4	1	0	1
diene	n	1917	4	1	0	1
diverticulosis	n	1917	4	1	0	1
Dobermann	n	1917	3	1	0	1
dopa	n	1917	4	1	0	1
Dora	n	1917	3	1	0	1
dubu	n	1917	2	1	0	1
duckboard	n	1917	3	1	0	1
earthscape	n	1917	2	1	0	1
electromyogram	n	1917	4	1	0	1
electroneutrality	n	1917	3	1	0	1
embryopathy	n	1917	3	1	0	1
enantiodromia	n	1917	3	1	0	1
enantiomer	n	1917	4	1	0	1
enlistee	n	1917	3	1	0	1
frigorifico	n	1917	2	1	0	1
Fullerphone	n	1917	2	1	0	1
fu yung	n	1917	2	1	0	1
G-man	n	1917	3	1	0	1
grunion	n	1917	3	1	0	1
gulab jamun	n	1917	2	1	0	1
hatemongering	n	1917	2	1	0	1
Heath Robinson	n	1917	2	1	0	1
Herat	n	1917	2	1	0	1
Hindenburg Line	n	1917	2	1	0	1
hokum	n	1917	3	1	0	1
home front	n	1917	4	1	0	1
home movie	n	1917	4	1	0	1
ˌhyperparaˈthyroidism	n	1917	4	1	0	1
Immelmann	n	1917	3	1	0	1
jay-walker	n	1917	3	1	0	1
jazzist	n	1917	2	1	0	1
jusqu'auboutisme	n	1917	2	1	0	1
katharometer	n	1917	3	1	0	1
katoptrite	n	1917	1	1	0	1
Ked2	n	1917	3	1	0	1
ketonaemia	n	1917	3	1	0	1
ketosis	n	1917	4	1	0	1
kleptolagnia	n	1917	2	1	0	1
leifite	n	1917	1	1	0	1
lyctus	n	1917	2	1	0	1
Macaronesia	n	1917	2	1	0	1
Majestic	n	1917	4	1	0	1
marlin2	n	1917	3	1	0	1
mathematicism	n	1917	2	1	0	1
matrocliny	n	1917	2	1	0	1
Maxina	n	1917	2	1	0	1
Oddi	n	1917	4	1	0	1
odonatologist	n	1917	1	1	0	1
odonatology	n	1917	1	1	0	1
oga	n	1917	3	1	0	1
oik	n	1917	3	1	0	1
Omega Workshop	n	1917	3	1	0	1
oojah	n	1917	2	1	0	1
oojah capivvy	n	1917	1	1	0	1
orzo	n	1917	3	1	0	1
oscar1	n	1917	3	1	0	1
overbid	n	1917	2	1	0	1
overdetermination	n	1917	4	1	0	1
overnote	n	1917	2	1	0	1
overprescribing	n	1917	3	1	0	1
painstakingness	n	1917	2	1	0	1
palaeoecologistpaleoecologist	n	1917	3	1	0	1
pan-Turanism	n	1917	2	1	0	1
parachuter	n	1917	2	1	0	1
paradoxographer	n	1917	2	1	0	1
parliamentarization	n	1917	3	1	0	1
passager	n	1917	3	1	0	1
pep pill	n	1917	3	1	0	1
permanent waving	n	1917	2	1	0	1
pervaporation	n	1917	3	1	0	1
pettibockers	n	1917	1	1	0	1
phantastikon	n	1917	2	1	0	1
philism	n	1917	2	1	0	1
phlorizination	n	1917	1	1	0	1
phytosociology	n	1917	3	1	0	1
Piggly Wiggly	n	1917	3	1	0	1
pig-root	n	1917	2	1	0	1
pinard	n	1917	2	1	0	1
pitkin	n	1917	2	1	0	1
platteland	n	1917	3	1	0	1
power-politician	n	1917	2	1	0	1
pressure cooking	n	1917	3	1	0	1
pretraining	n	1917	3	1	0	1
proflavine	n	1917	3	1	0	1
propylenimine	n	1917	2	1	0	1
prosthodontia	n	1917	2	1	0	1
prosthodontist	n	1917	3	1	0	1
Proxima Centauri	n	1917	2	1	0	1
puku2	n	1917	2	1	0	1
pyrosynthesis	n	1917	2	1	0	1
radiochemist	n	1917	2	1	0	1
radiopacity	n	1917	3	1	0	1
rank-and-filer	n	1917	2	1	0	1
razz1	n	1917	3	1	0	1
razzing	n	1917	3	1	0	1
recco	n	1917	2	1	0	1
relativitist	n	1917	2	1	0	1
renguerra	n	1917	1	1	0	1
resourcing	n	1917	3	1	0	1
rheobase	n	1917	3	1	0	1
ringie	n	1917	2	1	0	1
rooikrans	n	1917	2	1	0	1
Rumpty2	n	1917	2	1	0	1
Russianist	n	1917	2	1	0	1
satay	n	1917	3	1	0	1
Schlieffen	n	1917	4	1	0	1
Schrecklichkeit	n	1917	2	1	0	1
scrip5	n	1917	2	1	0	1
sedoheptulose	n	1917	3	1	0	1
self-medicator	n	1917	2	1	0	1
sententia	n	1917	4	1	0	1
Shanghailander	n	1917	2	1	0	1
shubunkin	n	1917	2	1	0	1
sic et non	n	1917	1	1	0	1
siloxane	n	1917	4	1	0	1
sim-sim	n	1917	2	1	0	1
smithiantha	n	1917	1	1	0	1
Sorbo	n	1917	3	1	0	1
Spad2	n	1917	3	1	0	1
special operation	n	1917	4	1	0	1
startle reflex	n	1917	3	1	0	1
subfertility	n	1917	3	1	0	1
supercharger	n	1917	4	1	0	1
swatter	n	1917	3	1	0	1
syenodiorite	n	1917	2	1	0	1
tank destroyer	n	1917	3	1	0	1
tankodrome	n	1917	2	1	0	1
toddlerhood	n	1917	3	1	0	1
triene	n	1917	3	1	0	1
tuchun	n	1917	3	1	0	1
tump-tump	n	1917	2	1	0	1
Tungar	n	1917	2	1	0	1
unteroffizier	n	1917	2	1	0	1
ˈupwarp	n	1917	3	1	0	1
valvifer	n	1917	2	1	0	1
vin rouge	n	1917	2	1	0	1
vœu	n	1917	3	1	0	1
vortograph	n	1917	2	1	0	1
vortoscope	n	1917	2	1	0	1
wagery	n	1917	2	1	0	1
Whitley	n	1917	3	1	0	1
Wilson2	n	1917	3	1	0	1
wind-up2	n	1917	3	1	0	1
work hardening	n	1917	4	1	0	1
yperite	n	1917	2	1	0	1
Abitur	n	1918	3	1	0	1
actino-uranium	n	1918	2	1	0	1
ad-libbing	n	1918	3	1	0	1
agente provocateuse	n	1918	1	1	0	1
agterskot	n	1918	1	1	0	1
allotmenteer	n	1918	1	1	0	1
Alumel	n	1918	3	1	0	1
azoprotein	n	1918	2	1	0	1
back o' Bourke	n	1918	2	1	0	1
bad news	n	1918	5	1	0	1
batchmate	n	1918	2	1	0	1
biosynthesis	n	1918	5	1	0	1
blah	n	1918	3	1	0	1
bulerias	n	1918	2	1	0	1
chemmy	n	1918	2	1	0	1
childminding	n	1918	3	1	0	1
chrysanthemin	n	1918	2	1	0	1
come-hitherness	n	1918	1	1	0	1
compulsiveness	n	1918	3	1	0	1
ˈcongresswoman	n	1918	3	1	0	1
crescograph	n	1918	2	1	0	1
crip	n	1918	3	1	0	1
cultigen	n	1918	3	1	0	1
cyclopentadienyl	n	1918	3	1	0	1
Dadaism	n	1918	3	1	0	1
danthonia	n	1918	2	1	0	1
defencismdefensism	n	1918	3	1	0	1
diapir	n	1918	4	1	0	1
dibenzanthracene	n	1918	3	1	0	1
didact	n	1918	2	1	0	1
diffusionism	n	1918	3	1	0	1
dig3	n	1918	3	1	0	1
dilutee	n	1918	2	1	0	1
draegerman	n	1918	1	1	0	1
ˈduplexing	n	1918	3	1	0	1
dynatron	n	1918	2	1	0	1
engrenage	n	1918	2	1	0	1
Enzed	n	1918	2	1	0	1
epistasy	n	1918	2	1	0	1
erythropoiesis	n	1918	4	1	0	1
eta patch	n	1918	1	1	0	1
farmerette	n	1918	2	1	0	1
fermenterfermentor	n	1918	4	1	0	1
force-ˈfeed	n	1918	3	1	0	1
Fordism	n	1918	4	1	0	1
gaine	n	1918	3	1	0	1
Girl Guiding	n	1918	2	1	0	1
grouse2	n	1918	3	1	0	1
gutser	n	1918	2	1	0	1
hand-wringer	n	1918	2	1	0	1
haplont	n	1918	2	1	0	1
heparin	n	1918	5	1	0	1
heterotransplant	n	1918	2	1	0	1
homotopy	n	1918	4	1	0	1
hormonology	n	1918	2	1	0	1
hythergraph	n	1918	2	1	0	1
ineducability	n	1918	2	1	0	1
iridiagnosis	n	1918	2	1	0	1
isophaneisophene	n	1918	3	1	0	1
Johansson	n	1918	4	1	0	1
kolach	n	1918	2	1	0	1
konimeter	n	1918	2	1	0	1
ladies	n	1918	3	1	0	1
Leninism	n	1918	5	1	0	1
leptospira	n	1918	3	1	0	1
lopolith	n	1918	3	1	0	1
macrofauna	n	1918	4	1	0	1
mag6	n	1918	3	1	0	1
Maji-Maji	n	1918	3	1	0	1
marionettist	n	1918	2	1	0	1
onchocercosis	n	1918	2	1	0	1
ooid	n	1918	4	1	0	1
oojiboo	n	1918	1	1	0	1
orthogonalizing	n	1918	2	1	0	1
Oscar2	n	1918	3	1	0	1
osteocyte	n	1918	4	1	0	1
paper-pushing	n	1918	2	1	0	1
parahormone	n	1918	2	1	0	1
parenting	n	1918	5	1	0	1
patrioteer	n	1918	2	1	0	1
Paxolin	n	1918	2	1	0	1
pediculicide	n	1918	2	1	0	1
peptidase	n	1918	4	1	0	1
phytopathogen	n	1918	3	1	0	1
pinch waist	n	1918	2	1	0	1
pitch-in	n	1918	1	1	0	1
playdown	n	1918	2	1	0	1
plussage	n	1918	2	1	0	1
pneumoventriculography	n	1918	2	1	0	1
pogey bait	n	1918	2	1	0	1
politicization	n	1918	4	1	0	1
preventionism	n	1918	2	1	0	1
price leadership	n	1918	3	1	0	1
procaine	n	1918	4	1	0	1
procuratorate	n	1918	3	1	0	1
protactinium	n	1918	3	1	0	1
punta2	n	1918	3	1	0	1
quant3	n	1918	3	1	0	1
queueingqueuing	n	1918	4	1	0	1
racialization	n	1918	4	1	0	1
rad4	n	1918	4	1	0	1
radon	n	1918	4	1	0	1
R.A.F.	n	1918	5	1	0	1
Rafferty's rules	n	1918	1	1	0	1
rafwire	n	1918	1	1	0	1
randy-dandy	n	1918	1	1	0	1
Rasputinism	n	1918	2	1	0	1
Rayleigh–Jeans	n	1918	1	1	0	1
recon1	n	1918	3	1	0	1
regionality	n	1918	3	1	0	1
resiner	n	1918	2	1	0	1
Rhodoid	n	1918	2	1	0	1
rhynchosporium	n	1918	1	1	0	1
romanitas	n	1918	2	1	0	1
roulement	n	1918	3	1	0	1
rurbanist	n	1918	1	1	0	1
rux2	n	1918	2	1	0	1
sacralization	n	1918	3	1	0	1
salariat	n	1918	3	1	0	1
salotto	n	1918	3	1	0	1
Seidel1	n	1918	2	1	0	1
Selectasine	n	1918	2	1	0	1
self-timer	n	1918	3	1	0	1
semantician	n	1918	2	1	0	1
semi-ˈmonocoque	n	1918	2	1	0	1
shock trooper	n	1918	2	1	0	1
shrap	n	1918	2	1	0	1
smart-aleckry	n	1918	2	1	0	1
sniperscope	n	1918	2	2	1	1
snootful	n	1918	2	1	0	1
sociopathy	n	1918	3	1	0	1
Southland beech	n	1918	2	1	0	1
Spartacist	n	1918	3	1	0	1
spongioblastoma	n	1918	3	1	0	1
spot check	n	1918	4	1	0	1
spruce-up	n	1918	3	1	0	1
spuria	n	1918	3	1	0	1
Stanford–Binet	n	1918	1	1	0	1
ˈsteephead	n	1918	2	1	0	1
tabac2	n	1918	3	1	0	1
tanker2	n	1918	4	1	0	1
tankette	n	1918	2	1	0	1
Tartariˈzation2	n	1918	2	1	0	1
terrasse	n	1918	3	1	0	1
thoron	n	1918	3	1	0	1
thyroxine	n	1918	4	1	0	1
toto2	n	1918	3	1	0	1
tovarishtovarich	n	1918	2	1	0	1
trophallaxis	n	1918	3	1	0	1
turron	n	1918	2	1	0	1
tvorog	n	1918	2	1	0	1
ˈunderclass	n	1918	4	1	0	1
ˈvamping2	n	1918	2	1	0	1
Venn diagram	n	1918	4	1	0	1
ventriculography	n	1918	4	1	0	1
voiceprint	n	1918	3	1	0	1
vrille	n	1918	2	1	0	1
woofits	n	1918	1	1	0	1
W.R.A.F	n	1918	3	1	0	1
yedda	n	1918	2	1	0	1
yeomanette	n	1918	2	1	0	1
Yishuv	n	1918	2	1	0	1
yoko-shiho-gatame	n	1918	1	1	0	1
zambuk	n	1918	2	1	0	1
zig-zig	n	1918	2	1	0	1
4-H	n	1918	4	1	0	1
adamsite2	n	1919	2	1	0	1
againster	n	1919	2	1	0	1
air freight	n	1919	4	1	0	1
air freighter	n	1919	2	1	0	1
air landing	n	1919	3	1	0	1
Allerød	n	1919	3	1	0	1
Anytown	n	1919	3	1	0	1
asp3	n	1919	3	1	0	1
Aussieland	n	1919	2	1	0	1
autofrettage	n	1919	2	1	0	1
avo	n	1919	3	1	0	1
bagel	n	1919	4	1	0	1
barbital	n	1919	3	1	0	1
béguin	n	1919	2	1	0	1
Beveren	n	1919	3	1	0	1
ˈbimbo2	n	1919	3	1	0	1
biocatalyst	n	1919	3	1	0	1
biocoenologybiocenology	n	1919	2	1	0	1
bullsh	n	1919	2	1	0	1
bunk-up	n	1919	2	1	0	1
car bomber	n	1919	2	1	0	1
carbro	n	1919	2	1	0	1
cellobiase	n	1919	3	1	0	1
centimorgan	n	1919	3	1	0	1
chai	n	1919	4	1	0	1
char6	n	1919	4	1	0	1
Chelicerata	n	1919	3	1	0	1
clarain	n	1919	2	1	0	1
clasmatocyte	n	1919	2	1	0	1
collage	n	1919	5	1	0	1
comb-out	n	1919	3	1	0	1
contre-espionnage	n	1919	2	1	0	1
covalence	n	1919	3	1	0	1
covalency	n	1919	3	1	0	1
cross-selling	n	1919	3	1	0	1
culturalism	n	1919	4	1	0	1
Dail Eireann	n	1919	3	1	0	1
decompressor	n	1919	3	1	0	1
decontrol	n	1919	4	1	0	1
deˌioniˈzation	n	1919	3	1	0	1
delignification	n	1919	3	1	0	1
demodulator	n	1919	4	1	0	1
demonopolization	n	1919	3	1	0	1
dioxin	n	1919	4	1	0	1
durain	n	1919	2	1	0	1
encirclement	n	1919	4	1	0	1
ferrazite	n	1919	1	1	0	1
fertilizin	n	1919	2	1	0	1
film-going	n	1919	3	1	0	1
flare path	n	1919	3	1	0	1
giardiasis	n	1919	4	1	0	1
go-getting	n	1919	3	1	0	1
Goodpasture	n	1919	4	1	0	1
grand jeté	n	1919	2	1	0	1
Haber–Bosch	n	1919	1	1	0	1
haplobiont	n	1919	1	1	0	1
hardometer	n	1919	2	1	0	1
hegemonism	n	1919	4	1	0	1
heterophony	n	1919	3	1	0	1
hyalinization	n	1919	3	1	0	1
hydrovane	n	1919	2	1	0	1
imbuya	n	1919	2	1	0	1
incendivity	n	1919	2	1	0	1
inflationism	n	1919	2	1	0	1
ˌinside-ˈoutness	n	1919	2	1	0	1
iˈrreticence	n	1919	2	1	0	1
jabroni	n	1919	1	1	0	1
jazzman	n	1919	4	1	0	1
jerry4	n	1919	3	1	0	1
Kat stitch	n	1919	1	1	0	1
labilizer	n	1919	2	1	0	1
Lukanism	n	1919	1	1	0	1
lupulone	n	1919	2	1	0	1
Mamlambo	n	1919	2	1	0	1
maneton	n	1919	1	1	0	1
marge2	n	1919	3	1	0	1
opacimeter	n	1919	2	1	0	1
opinionation	n	1919	2	1	0	1
orthochoanite	n	1919	1	1	0	1
outspeech	n	1919	1	1	0	1
ovenette	n	1919	2	1	0	1
overbank	n	1919	3	1	0	1
overspending	n	1919	3	1	0	1
oxyluciferin	n	1919	2	1	0	1
paddling pool	n	1919	3	1	0	1
pan-Arabism	n	1919	3	1	0	1
panchromatism	n	1919	2	1	0	1
paraphony	n	1919	2	1	0	1
parcelization	n	1919	3	1	0	1
Parkerizing	n	1919	2	1	0	1
paroicism	n	1919	1	1	0	1
paso doble	n	1919	2	1	0	1
payphone	n	1919	3	1	0	1
penne	n	1919	3	1	0	1
pentode	n	1919	3	1	0	1
perf2	n	1919	3	1	0	1
persnicketiness	n	1919	2	1	0	1
Peter-Pannery	n	1919	1	1	0	1
phenobarbital	n	1919	4	1	0	1
photoduplication	n	1919	3	1	0	1
photophoresis1	n	1919	2	1	0	1
phytometer	n	1919	2	1	0	1
pincord	n	1919	1	1	0	1
pissoir	n	1919	3	1	0	1
plankter	n	1919	3	1	0	1
plastifier	n	1919	2	1	0	1
plastometer	n	1919	2	1	0	1
plumminess2	n	1919	2	1	0	1
pneumatization	n	1919	3	1	0	1
pokey2	n	1919	3	1	0	1
Polwarth	n	1919	3	1	0	1
pomerac	n	1919	2	1	0	1
predictionism	n	1919	2	1	0	1
presoaking	n	1919	3	1	0	1
prez.	n	1919	1	1	0	1
prolating	n	1919	1	1	0	1
proletkult	n	1919	2	1	0	1
propho	n	1919	2	1	0	1
pucker2	n	1919	3	1	0	1
puckster	n	1919	2	1	0	1
pulsatance	n	1919	2	1	0	1
put-on	n	1919	2	1	0	1
Q-Celtic	n	1919	2	1	0	1
radiobiology	n	1919	3	1	0	1
radio energy2	n	1919	3	1	0	1
ratooner	n	1919	2	1	0	1
razoo3	n	1919	2	1	0	1
recategorization	n	1919	3	1	0	1
recatholicization	n	1919	2	1	0	1
recharger	n	1919	3	1	0	1
recruitship	n	1919	1	1	0	1
regionalization	n	1919	4	1	0	1
rematerialization	n	1919	2	1	0	1
Repat1	n	1919	2	1	0	1
rocky	n	1919	3	1	0	1
rongorongo	n	1919	3	1	0	1
rorting	n	1919	2	1	0	1
sadomasochism	n	1919	4	1	0	1
sale Bochesale boche	n	1919	2	1	0	1
san fairy ann	n	1919	1	1	0	1
Sar-Major	n	1919	1	1	0	1
sarvodaya	n	1919	3	1	0	1
scenarist	n	1919	3	1	0	1
Schrage	n	1919	3	1	0	1
scooterist	n	1919	2	1	0	1
screefing	n	1919	2	1	0	1
self-insuring	n	1919	2	1	0	1
semi-ˈtrailer	n	1919	3	1	0	1
shoey	n	1919	2	1	0	1
sloosh	n	1919	2	1	0	1
snookums	n	1919	2	1	0	1
spot-checking	n	1919	3	1	0	1
spread-over	n	1919	5	1	0	1
swotter	n	1919	2	1	0	1
thymoma	n	1919	4	1	0	1
tropopause	n	1919	4	1	0	1
tweenie	n	1919	2	1	0	1
unanimism	n	1919	2	1	0	1
undergraduˈette	n	1919	2	1	0	1
ˌuntouchaˈbility	n	1919	4	1	0	1
va-et-vient	n	1919	2	1	0	1
villamaninite	n	1919	1	1	0	1
vitrain	n	1919	3	1	0	1
ziff	n	1919	2	1	0	1
acetobacter	n	1920	2	1	0	1
actograph	n	1920	2	1	0	1
adage2	n	1920	4	1	0	1
afara	n	1920	2	1	0	1
agboin	n	1920	1	1	0	1
Algonquianist	n	1920	2	1	0	1
aptronym	n	1920	2	1	0	1
arachnodactyly	n	1920	3	1	0	1
armangite	n	1920	1	1	0	1
auto-stop1	n	1920	2	1	0	1
avunculate	n	1920	3	1	0	1
Babbitry	n	1920	2	1	0	1
banda	n	1920	4	1	0	1
Bangkok	n	1920	2	1	0	1
beau geste	n	1920	2	1	0	1
bibliotherapy	n	1920	4	1	0	1
biotechnologist	n	1920	3	1	0	1
bongo3	n	1920	3	1	0	1
bootery	n	1920	2	1	0	1
bozo	n	1920	3	1	0	1
brahmacharya	n	1920	3	1	0	1
Brock's benefit	n	1920	1	1	0	1
Brucella	n	1920	4	1	0	1
bunraku	n	1920	3	1	0	1
Burnham	n	1920	3	1	0	1
bushwabushwah	n	1920	2	1	0	1
butterhorn	n	1920	2	1	0	1
calligram	n	1920	3	1	0	1
ˌcasualiˈzation	n	1920	3	1	0	1
ˈcattiness	n	1920	3	1	0	1
cerclage	n	1920	3	1	0	1
charophyte	n	1920	3	1	0	1
cher maître	n	1920	2	1	0	1
Christie	n	1920	3	1	0	1
chrysanth	n	1920	2	1	0	1
chute2	n	1920	3	1	0	1
chutist	n	1920	2	1	0	1
cointreau	n	1920	3	1	0	1
columnist	n	1920	5	1	0	1
copen	n	1920	2	1	0	1
couchette	n	1920	3	1	0	1
ˈcraftsperson	n	1920	4	1	0	1
culturology	n	1920	2	1	0	1
Daiquiridaiquiri	n	1920	4	1	0	1
Dakin	n	1920	4	1	0	1
Dalton1	n	1920	3	1	0	1
darshan	n	1920	4	1	0	1
deb	n	1920	4	1	0	1
Decalin	n	1920	2	1	0	1
demiourgos	n	1920	2	1	0	1
demodulation	n	1920	4	1	0	1
diol	n	1920	4	1	0	1
doodad	n	1920	3	1	0	1
duopoly	n	1920	4	1	0	1
Duxeen	n	1920	1	1	0	1
ergatocracy	n	1920	2	1	0	1
ethnolinguistics	n	1920	3	1	0	1
evaporate	n	1920	4	1	0	1
exclosure	n	1920	3	1	0	1
faciation	n	1920	2	1	0	1
funhouse	n	1920	3	1	0	1
gangsterism	n	1920	3	1	0	1
Gauloise	n	1920	3	1	0	1
Geraldton wax	n	1920	2	1	0	1
guacamole	n	1920	3	1	0	1
gump3	n	1920	2	1	0	1
halleˈlujah2	n	1920	3	1	0	1
hartal	n	1920	4	1	0	1
housesharing	n	1920	2	1	0	1
hybris	n	1920	3	1	0	1
hydrophily	n	1920	2	1	0	1
hypnoanalysis	n	1920	3	1	0	1
indanthrone	n	1920	2	1	0	1
insignis	n	1920	3	1	0	1
inswinger	n	1920	2	1	0	1
interpolant	n	1920	3	1	0	1
interpolate	n	1920	3	1	0	1
job hunt	n	1920	3	1	0	1
Jurançon	n	1920	2	1	0	1
juvescence	n	1920	2	1	0	1
kaiseki	n	1920	3	1	0	1
kanji	n	1920	4	1	0	1
Kasha2	n	1920	4	1	0	1
Kemalism	n	1920	3	1	0	1
Kitchen rudder	n	1920	1	1	0	1
kletterschuh	n	1920	2	1	0	1
koruna	n	1920	3	1	0	1
kouros	n	1920	3	1	0	1
kula	n	1920	4	1	0	1
kulah2	n	1920	2	1	0	1
Land2	n	1920	6	1	0	1
Laxton	n	1920	3	1	0	1
lechon	n	1920	3	1	0	1
leotard	n	1920	4	1	0	1
liˈbationer	n	1920	2	1	0	1
linguine	n	1920	3	1	0	1
longifolene	n	1920	2	1	0	1
lovekins	n	1920	1	1	0	1
Lucky3	n	1920	3	1	0	1
lunching	n	1920	4	1	0	1
lymphadenopathy	n	1920	4	1	0	1
macfarlane	n	1920	2	1	0	1
Mallaby-Deeley	n	1920	2	1	0	1
Mannesmann	n	1920	3	1	0	1
manton2	n	1920	2	1	0	1
Marie Rose	n	1920	3	1	0	1
market research	n	1920	5	1	0	1
martial art	n	1920	4	1	0	1
mass marketing	n	1920	4	1	0	1
mass observation	n	1920	3	1	0	1
mass spectrograph	n	1920	3	1	0	1
mass spectrum	n	1920	4	1	0	1
Mazdaist	n	1920	2	1	0	1
olingo	n	1920	2	1	0	1
Onazote	n	1920	2	1	0	1
ophelimity	n	1920	3	1	0	1
oued	n	1920	3	1	0	1
outflanker	n	1920	2	1	0	1
overpotential	n	1920	4	1	0	1
Ozarker	n	1920	2	1	0	1
paint spray	n	1920	3	1	0	1
paint-spraying	n	1920	3	1	0	1
palaeothalamuspaleothalamus	n	1920	2	1	0	1
palmier	n	1920	3	1	0	1
Pekie	n	1920	1	1	0	1
periodontist	n	1920	3	1	0	1
phosphazine	n	1920	2	1	0	1
photomosaic	n	1920	3	1	0	1
photoperiod	n	1920	4	1	0	1
photoperiodism	n	1920	3	1	0	1
photopolymerization	n	1920	3	1	0	1
phreatophyte	n	1920	3	1	0	1
piña colada	n	1920	3	1	0	1
pinacolone	n	1920	2	1	0	1
pinpointing	n	1920	3	1	0	1
plazolite	n	1920	2	1	0	1
plus four	n	1920	4	1	0	1
polybase	n	1920	2	1	0	1
Ponzi scheme	n	1920	3	1	0	1
porphyroblast	n	1920	3	1	0	1
Poussinist	n	1920	2	1	0	1
Pratt2	n	1920	3	1	0	1
preconsciousness	n	1920	2	1	0	1
predatism	n	1920	2	1	0	1
premedication	n	1920	4	1	0	1
processing2	n	1920	6	1	0	1
procrypsis	n	1920	2	1	0	1
protoanemonin	n	1920	2	1	0	1
psyching1	n	1920	2	1	0	1
psychon	n	1920	2	1	0	1
psychopharmacology	n	1920	4	1	0	1
puppeteering	n	1920	2	1	0	1
pyroclast	n	1920	3	1	0	1
race-baiter	n	1920	2	1	0	1
radiohalo1	n	1920	2	1	0	1
railodok	n	1920	1	1	0	1
rally-goer	n	1920	2	1	0	1
ratificationist	n	1920	2	1	0	1
razzberry	n	1920	2	1	0	1
rebreather	n	1920	3	1	0	1
refinish	n	1920	3	1	0	1
reflectometry	n	1920	3	1	0	1
regale4	n	1920	2	1	0	1
repeatability	n	1920	4	1	0	1
Reserva	n	1920	3	1	0	1
retsina	n	1920	3	1	0	1
Rockwell2	n	1920	3	1	0	1
roto	n	1920	3	1	0	1
rucksackful	n	1920	1	1	0	1
runnability	n	1920	2	1	0	1
saccharase	n	1920	2	1	0	1
Saturdaying	n	1920	2	1	0	1
screenwriter	n	1920	4	1	0	1
Sekt	n	1920	3	1	0	1
self-oscillation	n	1920	3	1	0	1
sexiness	n	1920	3	1	0	1
side dress	n	1920	2	1	0	1
singerie	n	1920	2	1	0	1
ski-joring	n	1920	2	1	0	1
smother crop	n	1920	2	1	0	1
sociobiologist	n	1920	4	1	0	1
Sonne	n	1920	4	1	0	1
spermiogenesis	n	1920	3	1	0	1
spritty	n	1920	2	1	0	1
squanderˈmania	n	1920	2	1	0	1
Steuben	n	1920	4	1	0	1
Steyr	n	1920	3	1	0	1
sub clover	n	1920	2	1	0	1
submachine gun	n	1920	4	1	0	1
sukiyaki	n	1920	3	1	0	1
supersonics	n	1920	2	1	0	1
supraconduction	n	1920	1	1	0	1
swankiness	n	1920	2	1	0	1
swoose	n	1920	2	1	0	1
tempura	n	1920	3	1	0	1
terrain vague	n	1920	2	1	0	1
Tetralin	n	1920	3	1	0	1
Tetrazzini	n	1920	3	1	0	1
